zone_name,venue_type,count,density,occupancy_ratio,avg_speed,flow_in,avg_dwelltime,flow_out,flow_imbalance,flow_ratio,count_t-1,density_t-1,flow_in_t-1,count_trend,density_change_rate,rolling_count_3h,neighbor_density_avg,neighbor_flow_in,event_type,event_scale,time_to_event_start,time_to_event_end,hour_of_day,day_of_week,is_weekend,pressure_score,exit_blocked_flag,exits_open_count,zone_capacity,zone_area_sqm,num_exits,weather,temperature_c,scenario_id,scenario_name,model_used,category,label
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,15,17,0,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,14,16,1,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,13,15,2,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,12,14,3,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,11,13,4,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,10,12,5,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,9,11,6,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,8,10,7,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,7,9,8,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,6,8,9,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,5,7,10,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,none,2,4,6,11,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,4.83,0.00952,0.01,0.831,134,3.59,129,5,1.0388,0.0,0.0,0,4.83,0.00952,0.0,0.0008,132.0,none,2,3,5,12,1,0,0.01429,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,13.23,0.01905,0.02,0.8036,378,3.59,368,10,1.0272,4.83,0.00952,134,8.4,0.00953,1.61,0.00277,416.0,none,2,2,4,13,1,0,0.05357,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,39.1,0.05238,0.055,0.7969,1101,3.59,1081,20,1.0185,13.23,0.01905,378,25.87,0.03333,6.02,0.00801,1185.0,none,2,1,3,14,1,0,0.34048,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,13.82,0.02857,0.03,0.8072,377,3.59,400,-23,0.9425,39.1,0.05238,1101,-25.28,-0.02381,19.06,0.00395,527.0,none,2,0,2,15,1,0,0.31429,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,4.67,0.00952,0.01,0.7783,139,3.59,146,-7,0.9521,13.82,0.02857,377,-9.15,-0.01905,22.05,0.00127,177.0,none,2,-1,1,16,1,0,0.0381,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.13,0.00357,0.0037,0.0454,1,3.59,6,-5,0.1667,4.67,0.00952,139,-4.53,-0.00595,19.19,0.00021,21.0,none,2,-2,0,17,1,0,0.00714,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.13,0.00357,1,-0.13,-0.00357,6.21,0.0,0.0,none,2,-3,-1,18,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,1.6,0.0,0.0,none,2,-4,-2,19,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,3.59,0,0,0.0,0.0,0.0,0,0.0,0.0,0.04,0.0,0.0,none,2,-5,-3,20,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_fulltime_exit,Full-Time Exit Surge,CFSMv2,A,0
