zone_name,venue_type,count,density,occupancy_ratio,avg_speed,flow_in,avg_dwelltime,flow_out,flow_imbalance,flow_ratio,count_t-1,density_t-1,flow_in_t-1,count_trend,density_change_rate,rolling_count_3h,neighbor_density_avg,neighbor_flow_in,event_type,event_scale,time_to_event_start,time_to_event_end,hour_of_day,day_of_week,is_weekend,pressure_score,exit_blocked_flag,exits_open_count,zone_capacity,zone_area_sqm,num_exits,weather,temperature_c,scenario_id,scenario_name,model_used,category,label
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,16,17,0,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,15,16,1,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,14,15,2,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,13,14,3,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,12,13,4,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,11,12,5,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,10,11,6,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,9,10,7,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,8,9,8,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,7,8,9,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,6,7,10,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,goal_surge,2,5,6,11,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,11.25,0.01905,0.02,0.8102,508,0.67,497,11,1.0221,0.0,0.0,0,11.25,0.01905,0.0,0.01143,573.0,goal_surge,2,4,5,12,1,0,0.07619,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,26.47,0.03452,0.0362,0.8046,1232,0.67,1215,17,1.014,11.25,0.01905,508,15.22,0.01547,3.75,0.03069,1391.0,goal_surge,2,3,4,13,1,0,0.2881,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,32.28,0.04405,0.0462,0.8068,1507,0.67,1503,4,1.0027,26.47,0.03452,1232,5.82,0.00953,12.57,0.04231,1782.0,goal_surge,2,2,3,14,1,0,0.22024,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,9.28,0.01548,0.0163,0.8024,428,0.67,452,-24,0.9469,32.28,0.04405,1507,-23.0,-0.02857,23.33,0.02149,620.0,goal_surge,2,1,2,15,1,0,0.29405,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,2.83,0.00595,0.0063,0.8086,125,0.67,130,-5,0.9615,9.28,0.01548,428,-6.45,-0.00953,22.68,0.00657,182.0,goal_surge,2,0,1,16,1,0,0.01905,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,2.67,0.00476,0.005,0.8178,120,0.67,121,-1,0.9917,2.83,0.00595,125,-0.17,-0.00119,14.8,0.00383,154.0,goal_surge,2,-1,0,17,1,0,0.00952,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,2.57,0.00357,0.0037,0.8275,120,0.67,120,0,1.0,2.67,0.00476,120,-0.1,-0.00119,4.93,0.00341,128.0,goal_surge,2,-2,-1,18,1,0,0.00357,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,2.62,0.00357,0.0037,0.7952,120,0.67,120,0,1.0,2.57,0.00357,120,0.05,0.0,2.69,0.00331,142.0,goal_surge,2,-3,-2,19,1,0,0.00357,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.02,0.00119,0.0013,0.0157,0,0.67,2,-2,0.0,2.62,0.00357,120,-2.6,-0.00238,2.62,0.00099,11.0,goal_surge,2,-4,-3,20,1,0,0.00119,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
main_gate_north,stadium,0.0,0.0,0.0,0.0,0,0.67,0,0,0.0,0.02,0.00119,0,-0.02,-0.00119,1.73,0.0,0.0,goal_surge,2,-5,-4,21,1,0,0.0,0,8,800,840.0,8,clear,25,stadium_winning_goal_surge,Winning Goal Crowd Surge,CFSMv2,A,0
